row,col,value
19,26,38.75164913492435
19,27,39.2332419993469
19,28,39.994420113152955
19,29,39.470834345127685
19,30,39.507591580580204
19,31,39.96954597696477
19,32,39.45539194374558
19,33,39.66594611135762
19,34,39.45096899291831
19,35,39.1246987614611
19,36,38.11479127941541
19,37,37.91649894368634
19,38,37.814353501666844
19,39,37.188093435133155
19,40,36.6161303590161
19,41,36.45836033821775
19,42,35.429432868808554
19,43,34.767297750908035
19,44,34.5138975586892
19,45,33.688410879866225
19,46,33.22872767920161
19,47,33.54414012637357
19,48,32.75537726303265
19,49,32.04749796896171
19,50,31.65828916848604
19,51,31.62759836354188
19,52,30.797026182311225
19,53,29.69031270389572
19,54,29.598987685062877
19,55,28.703280074838176
19,56,28.83758647587503
19,57,28.336702441507196
19,58,27.244897481593974
19,59,27.6496730103729
20,0,26.74956069027401
20,1,27.14550158415191
20,2,27.238582156847215
20,3,28.29754015908949
20,4,28.600722617740907
20,5,29.577533972810997
20,6,29.348251021825646
20,7,30.06422006338603
20,8,30.748091517108033
20,9,31.060576932712685
20,10,31.919871628003634
20,11,32.15294574215569
20,12,32.629506797354324
20,13,33.122541618747235
20,14,33.92272469790458
20,15,34.420418742137684
20,16,34.16733599729155
20,17,34.80054047172535
20,18,35.88500067854511
20,19,35.6471511708021
20,20,35.8423195439268
20,21,36.595246756327526
20,22,37.33479157852857
20,23,37.259486976893754
20,24,37.674619237611324
20,25,38.47270471651336
20,26,38.79013666989947
20,27,39.371865517279716
20,28,38.8701761954558
20,29,39.697331902612696
20,30,39.22749752815075
20,31,38.92100502987843
20,32,39.26688333628387
20,33,39.131115937807
20,34,38.652289836878126
20,35,38.59040510365743
20,36,38.28474531992395
20,37,37.59196941087693
20,38,36.814878616147645
20,39,36.67756580471657
20,40,36.220067042254904
20,41,35.47309588317839
20,42,35.48555242224963
20,43,35.024068551386286
20,44,34.899884084574566
20,45,34.44267561660743
20,46,33.202155336836206
20,47,32.76900151496898
20,48,32.93819021995896
20,49,31.952988357341464
20,50,31.333467692403815
20,51,31.416390580515674
20,52,30.331474298006647
20,53,29.81004182962401
20,54,29.402970151451747
20,55,28.748119114811196
20,56,28.83361988378518
20,57,28.139304931031013
20,58,27.13123320264639
20,59,26.997772010867724
21,0,26.46596503481373
21,1,27.214225523650924
21,2,27.008378292175774
21,3,27.556726856176017
21,4,28.881971494034854
21,5,29.46243122428133
21,6,29.433704423581514
21,7,29.675661705931514
21,8,30.12125409058915
21,9,30.996056120232485
21,10,31.23205567921754
21,11,31.945824578928516
21,12,32.458535623533145
21,13,33.04791646227727
21,14,33.34998920897974
21,15,33.554061491210774
21,16,34.100678467927104
21,17,34.9299977060974
21,18,35.087742013706404
21,19,35.28236498688503
21,20,35.70968077027225
21,21,36.021022635132624
21,22,36.915308973355664
21,23,37.051418764668526
21,24,37.49420532912473
21,25,38.17394092181138
21,26,38.10170834884422
21,27,38.20101013902694
21,28,38.586238481144264
21,29,38.96368433075777
21,30,38.79726490134235
21,31,39.27184972829521
21,32,38.743604172006876
21,33,38.366102013395675
21,34,38.4013940859934
21,35,37.713832148575335
21,36,37.5326418596368
21,37,37.39265693051071
21,38,36.92839796938036
21,39,37.00791107978646
21,40,35.6407313103968
21,41,36.000162811689236
21,42,35.064850410129395
21,43,35.00500599428611
21,44,33.81361551286097
21,45,33.77421482196391
21,46,33.299493031417484
21,47,33.3126800335927
21,48,32.170676784862955
21,49,32.31933768902116
21,50,31.209301321991767
21,51,30.527490012953344
21,52,30.68400696082567
21,53,29.773984277187147
21,54,29.074801240260445
21,55,28.81493140024566
21,56,27.976189049666864
21,57,27.777028514408997
21,58,27.39438619251315
21,59,26.71395794117605
22,0,26.51848733249188
22,1,27.155670193331304
22,2,27.286541160487104
22,3,27.70559407574721
22,4,27.87310718335715
22,5,28.707442674152574
22,6,29.53543271552964
22,7,30.275732841069548
22,8,29.90697299776122
22,9,31.215837425332573
22,10,31.171370043641748
22,11,31.626221269754137
22,12,32.05003535110654
22,13,32.429307537705164
22,14,32.726578304232426
22,15,33.67586442664546
22,16,33.88113382744144
22,17,34.03295560161187
22,18,34.674442804488095
22,19,35.88497312122734
22,20,35.966731853212565
22,21,36.28934210797223
22,22,36.744532490081035
22,23,36.774527361459505
22,24,37.31838028966556
22,25,37.895921198960785
22,26,38.28865174103207
22,27,37.77634092203765
22,28,38.12308401543165
22,29,38.4289999743859
22,30,38.76628336778933
22,31,38.62654026026346
22,32,38.40777773865792
22,33,38.10214442733455
22,34,37.54594194629484
22,35,37.35787388740253
22,36,37.62772391339363
22,37,36.60929027686148
22,38,36.45373334474457
22,39,36.11559421919486
22,40,35.47160376545423
22,41,35.53461361127943
22,42,34.73142378608088
22,43,34.31472691936223
22,44,33.83305619041001
22,45,34.069315211234304
22,46,33.401542589611026
22,47,32.39469922887812
22,48,32.19033675930939
22,49,31.622800194085972
22,50,31.004035492493507
22,51,30.337135120478848
22,52,30.617437974142664
22,53,29.925442873482687
22,54,29.524787574417317
22,55,29.14772695595446
22,56,28.491412311832104
22,57,28.1179074794484
22,58,27.4680580492258
22,59,26.74984881463342
23,0,26.06721068699214
23,1,26.799147576815308
23,2,27.319269723925117
23,3,27.768549511945352
23,4,28.022441960202087
23,5,29.008540864040874
23,6,29.32280057886952
23,7,29.7397250864544
23,8,29.81391567220659
23,9,30.87788713024642
23,10,30.978276853130968
23,11,31.350308761862028
23,12,32.02287473588442
23,13,32.05328509155827
23,14,33.34021790182061
23,15,32.91311048150944
23,16,33.90937746579703
23,17,33.87439150577538
23,18,34.997935095648764
23,19,35.12312436844747
23,20,35.58773296960245
23,21,36.17007480187136
23,22,36.510903627877404
23,23,36.24343921810064
23,24,36.80455561287296
23,25,37.63541165978075
23,26,37.34013579871514
23,27,37.96617742479516
23,28,37.44065470293038
23,29,38.15036065857272
23,30,38.290297754169714
23,31,38.176528676572296
23,32,37.90358906898271
23,33,37.39867082656532
23,34,37.46022484874727
23,35,37.11558197662227
23,36,37.09780947010239
23,37,36.314825258636276
23,38,36.36809163674496
23,39,36.33382091932124
23,40,35.19434781705283
23,41,35.33370752012514
23,42,34.71288735403585
23,43,34.696356813563874
23,44,33.46789153633329
23,45,32.946400167056304
23,46,33.378538369944266
23,47,32.281881191987544
23,48,31.870394544365347
23,49,31.36217801236427
23,50,30.639663951331208
23,51,30.372209641043156
23,52,30.384003038602238
23,53,29.593271488838877
23,54,28.959853577076505
23,55,28.23511831803016
23,56,27.8766379236414
23,57,28.01002871244712
23,58,27.533369634413802
23,59,26.254533043667767
24,0,25.77721778350145
24,1,26.53986807530063
24,2,27.19069123446297
24,3,27.491908741190464
24,4,28.45749122261419
24,5,28.778052521665995
24,6,28.686491532040385
24,7,29.17163439466007
24,8,30.226697224641157
24,9,30.662438377229503
24,10,31.170326472228297
24,11,30.87000604303685
24,12,31.63994246493846
24,13,32.58225654043784
24,14,32.74340765592459
24,15,33.14329676364152
24,16,33.98523875911542
24,17,34.21720561428973
24,18,34.31490630402439
24,19,35.01935104705009
24,20,35.14450199432954
24,21,35.52946751087063
24,22,35.916035195280614
24,23,35.95165577723977
24,24,36.94762439646847
24,25,37.26205970320548
24,26,37.10603173435235
24,27,37.50513747761324
24,28,37.05352271973058
24,29,37.75955112595508
24,30,37.831966384181634
24,31,37.13074039114874
24,32,37.524172050012346
24,33,37.43749718113926
24,34,37.13395299361266
24,35,36.49732657521471
24,36,36.70397789366865
24,37,35.99944323512889
24,38,36.306270646564464
24,39,35.735634394841945
24,40,35.66091779123578
24,41,35.049006398012274
24,42,34.35323264868637
24,43,34.1316944084439
24,44,33.33378884179848
24,45,33.56697980760115
24,46,32.53346949723519
24,47,31.863908039412202
24,48,31.841054637761577
24,49,30.886073442834803
24,50,30.725485361083688
24,51,30.647581771258306
24,52,29.873360823279363
24,53,29.440668296609726
24,54,28.76768835534964
24,55,28.48088655610829
24,56,27.83894237176902
24,57,27.772724892771766
24,58,27.220679519390725
24,59,26.35065091612032
25,0,25.711417318185692
25,1,25.98718506864139
25,2,26.75449586954495
25,3,27.436640991522147
25,4,28.360872134193645
25,5,28.182700834642866
25,6,28.565812770963866
25,7,29.754675746118505
25,8,29.572354365036578
25,9,30.301267471752126
25,10,30.77498268198662
25,11,31.05789541378124
25,12,31.897432653509878
25,13,32.27218172296711
25,14,32.10961701509636
25,15,33.307013526571616
25,16,33.50288280503374
25,17,33.28822045114261
25,18,34.54242644152827
25,19,34.66920041783405
25,20,34.415334236320206
25,21,35.28059032963025
25,22,35.712615694302805
25,23,35.43393804008988
25,24,36.37381812903884
25,25,35.974078863425746
25,26,36.111796458289604
25,27,36.601648801127624
25,28,37.153163169575514
25,29,37.335052101173034
25,30,37.37569116891372
25,31,36.56359239312116
25,32,36.47943978890015
25,33,36.75062990358466
25,34,36.7339275572034
25,35,35.84349963028089
25,36,36.12434371182958
25,37,35.6964759095992
25,38,35.49828718062336
25,39,34.71254568143887
25,40,34.87230175964603
25,41,34.67703274981388
25,42,34.12599833144086
25,43,33.251726156572
25,44,33.74009651174778
25,45,32.71956721827359
25,46,32.012105733005214
25,47,31.74073216208621
25,48,31.36214248882811
25,49,31.081262124597416
25,50,31.145739078031283
25,51,30.568097613161417
25,52,29.472262721027832
25,53,29.14540243171904
25,54,29.016953291987875
25,55,28.437229955417376
25,56,28.228963172702002
25,57,27.0010953058127
25,58,26.842236646043705
25,59,26.2484447684316
26,0,25.696179470524356
26,1,26.64297958604098
26,2,26.556334450333825
26,3,27.61126810714336
26,4,28.012516650712755
26,5,27.675786870982005
26,6,28.366880338332276
26,7,28.996587597679316
26,8,29.630303182340974
26,9,29.95002664126565
26,10,30.92051013990749
26,11,31.250323221224644
26,12,31.601150813561624
26,13,32.19298070084508
26,14,32.19523516840349
26,15,33.020742973606446
26,16,33.31887700038607
26,17,32.93028025402887
26,18,33.90592801376326
26,19,34.042010421956874
26,20,34.852877169378004
26,21,34.84114323576391
26,22,35.383029029946115
26,23,35.74543167470419
26,24,35.42547196654417
26,25,35.534649291327646
26,26,36.56468773856343
26,27,36.322075330365
26,28,36.31544709722138
26,29,36.31432910121802
26,30,36.827368938731844
26,31,36.44238799413227
26,32,36.22121122206989
26,33,36.04006732473315
26,34,36.09869570379642
26,35,36.25935502101252
26,36,35.25356863754672
26,37,35.69001392798583
26,38,34.74324481460241
26,39,34.82109642336866
26,40,34.4678166490698
26,41,34.5688040621312
26,42,33.97713443211653
26,43,33.177837075331524
26,44,33.199433642097404
26,45,33.0611612460862
26,46,32.51674630196936
26,47,31.426559735072107
26,48,30.899677966183813
26,49,31.21110087031341
26,50,30.860540872996932
26,51,29.65928611869613
26,52,29.504631260709537
26,53,29.497731013984893
26,54,28.753039330635527
26,55,28.104221020837432
26,56,28.164246761499125
26,57,27.548968525884657
26,58,26.662521177627653
26,59,26.051928229657864
27,0,25.870217481645387
27,1,26.397324684114217
27,2,26.44582956614328
27,3,26.565767536162365
27,4,27.567387443035923
27,5,27.831227084988697
27,6,27.98856965595521
27,7,28.83043184048478
27,8,29.74283824746148
27,9,29.498146927596963
27,10,30.326807157902465
27,11,30.730613166883042
27,12,31.39292605434919
27,13,31.790153873102497
27,14,31.368037581647116
27,15,32.319378533729385
27,16,32.91588797935516
27,17,33.45423847465591
27,18,33.0190819714242
27,19,33.92043015978929
27,20,34.16875069404698
27,21,34.252474542282506
27,22,35.17357802335296
27,23,35.079665388378814
27,24,34.97948457146169
27,25,35.78739711320492
27,26,35.114506789836724
27,27,35.42007111281121
27,28,36.00839114120143
27,29,35.41817234619848
27,30,35.41918613562667
27,31,35.49748231024073
27,32,36.01063523329568
27,33,35.61770221987423
27,34,35.52769694359518
27,35,35.404264389695385
27,36,35.32025802191314
27,37,35.01162492357258
27,38,34.560118267870465
27,39,34.061324960940766
27,40,34.340439582137016
27,41,33.88061979747389
27,42,33.480684469004025
27,43,33.33895138006942
27,44,32.16742075619419
27,45,32.23819302656686
27,46,31.872250867473586
27,47,30.973786757724355
27,48,30.8565207720634
27,49,30.173584111662407
27,50,30.15276627174237
27,51,29.391640504964375
27,52,29.656571342683893
27,53,28.81599547545086
27,54,28.4804969663279
27,55,27.519671622937032
27,56,27.345091204617574
27,57,27.187371564738367
27,58,26.601880924911466
27,59,25.717130165404143
28,0,25.462745036955866
28,1,25.976850284881465
28,2,25.99757892149757
28,3,26.667556456211518
28,4,27.198243485499052
28,5,27.682670970214414
28,6,28.594719835929507
28,7,28.471065836719497
28,8,28.86429458415569
28,9,29.83395786622788
28,10,30.27187753780226
28,11,30.387383726014654
28,12,31.185107852512314
28,13,31.133556058004107
28,14,31.61242240804194
28,15,31.749028251417144
28,16,31.857339093461242
28,17,32.41773498611055
28,18,33.4100073099083
28,19,33.314059884467795
28,20,33.64342433149978
28,21,33.71880953018988
28,22,34.280495809996815
28,23,35.0002314905443
28,24,34.26853208408649
28,25,34.880742215486514
28,26,35.594914524598764
28,27,35.445168549465905
28,28,34.91266106995346
28,29,35.1643470414819
28,30,35.08540637330676
28,31,35.54096994592798
28,32,35.586210645809246
28,33,34.76114557917456
28,34,35.2612557277624
28,35,35.22866578172414
28,36,34.77598780633073
28,37,34.954707227531365
28,38,33.79362224551384
28,39,33.80234251859457
28,40,33.90059014273846
28,41,33.7968638837639
28,42,33.42651915749887
28,43,32.852502123978134
28,44,32.47540892734116
28,45,32.29266241082607
28,46,31.462044178764003
28,47,31.332535978869
28,48,31.167704125015742
28,49,30.4214896987695
28,50,30.14343217677677
28,51,29.496754640768287
28,52,28.808883362672784
28,53,28.58999287256216
28,54,28.442241575157503
28,55,27.57156754228367
28,56,26.899936971697823
28,57,26.602586366289454
28,58,26.515168134569496
28,59,26.082133941575684
29,0,24.801120867917216
29,1,25.480157022045603
29,2,26.5461398258195
29,3,26.13185511537245
29,4,27.430651000571793
29,5,27.679783914234882
29,6,28.368392798999178
29,7,28.84658204654678
29,8,28.470145909780143
29,9,29.32900449252171
29,10,29.220150749150996
29,11,30.389078169055214
29,12,30.924111940998472
29,13,30.82916897002707
29,14,30.734016186089807
29,15,31.494485159207755
29,16,32.028774121131825
29,17,32.43870486759553
29,18,32.89396962933133
29,19,32.49188494783094
29,20,32.88233784272323
29,21,33.7783112801464
29,22,33.96388043569414
29,23,34.31464335489813
29,24,34.23044339453181
29,25,34.67568846328395
29,26,34.53739330200425
29,27,34.679914323397796
29,28,34.7642977889461
29,29,35.19379832082165
29,30,35.11026065050475
29,31,35.274970705913915
29,32,34.51728915148642
29,33,34.87647882086743
29,34,34.87351235911216
29,35,34.60995178361917
29,36,34.3417321754371
29,37,33.59205894296956
29,38,33.765848259140434
29,39,33.680126608351706
29,40,33.050906351477835
29,41,32.74733021578782
29,42,33.06856772622982
29,43,32.5360447489431
29,44,31.90883959852802
29,45,31.128288365191473
29,46,31.22190809550895
29,47,30.4747556973191
29,48,30.28967811241577
29,49,29.54198372046756
29,50,29.736960096850755
29,51,28.87216186065247
29,52,29.195561257569402
29,53,28.010861374669354
29,54,28.046802713422522
29,55,27.06667642301626
29,56,27.017713228004048
29,57,26.258400949111234
29,58,26.230168559313913
29,59,25.682801244455987
