index,time
5386,2014-09-30T12:00:00.000000000
4829,2013-03-22T12:00:00.000000000
5587,2015-04-19T12:00:00.000000000
272,2000-09-29T12:00:00.000000000
1657,2004-07-15T12:00:00.000000000
1057,2002-11-23T12:00:00.000000000
625,2001-09-17T12:00:00.000000000
1557,2004-04-06T12:00:00.000000000
1436,2003-12-07T12:00:00.000000000
1219,2003-05-04T12:00:00.000000000
1860,2005-02-03T12:00:00.000000000
3725,2010-03-14T12:00:00.000000000
1033,2002-10-30T12:00:00.000000000
486,2001-05-01T12:00:00.000000000
2458,2006-09-24T12:00:00.000000000
724,2001-12-25T12:00:00.000000000
765,2002-02-04T12:00:00.000000000
4802,2013-02-23T12:00:00.000000000
969,2002-08-27T12:00:00.000000000
4058,2011-02-10T12:00:00.000000000
4932,2013-07-03T12:00:00.000000000
3129,2008-07-26T12:00:00.000000000
254,2000-09-11T12:00:00.000000000
4675,2012-10-19T12:00:00.000000000
4546,2012-06-12T12:00:00.000000000
5293,2014-06-29T12:00:00.000000000
3501,2009-08-02T12:00:00.000000000
3768,2010-04-26T12:00:00.000000000
3408,2009-05-01T12:00:00.000000000
1468,2004-01-08T12:00:00.000000000
4930,2013-07-01T12:00:00.000000000
4955,2013-07-26T12:00:00.000000000
5705,2015-08-15T12:00:00.000000000
2821,2007-09-22T12:00:00.000000000
952,2002-08-10T12:00:00.000000000
4077,2011-03-01T12:00:00.000000000
711,2001-12-12T12:00:00.000000000
4039,2011-01-22T12:00:00.000000000
2827,2007-09-28T12:00:00.000000000
3684,2010-02-01T12:00:00.000000000
4862,2013-04-24T12:00:00.000000000
5436,2014-11-19T12:00:00.000000000
2302,2006-04-21T12:00:00.000000000
5803,2015-11-21T12:00:00.000000000
5425,2014-11-08T12:00:00.000000000
5796,2015-11-14T12:00:00.000000000
5502,2015-01-24T12:00:00.000000000
3149,2008-08-15T12:00:00.000000000
1433,2003-12-04T12:00:00.000000000
4322,2011-11-01T12:00:00.000000000
3447,2009-06-09T12:00:00.000000000
71,2000-03-12T12:00:00.000000000
3114,2008-07-11T12:00:00.000000000
4897,2013-05-29T12:00:00.000000000
5515,2015-02-06T12:00:00.000000000
2778,2007-08-10T12:00:00.000000000
4051,2011-02-03T12:00:00.000000000
4153,2011-05-16T12:00:00.000000000
2142,2005-11-12T12:00:00.000000000
228,2000-08-16T12:00:00.000000000
1954,2005-05-08T12:00:00.000000000
3211,2008-10-16T12:00:00.000000000
2627,2007-03-12T12:00:00.000000000
1084,2002-12-20T12:00:00.000000000
4782,2013-02-03T12:00:00.000000000
3014,2008-04-02T12:00:00.000000000
5626,2015-05-28T12:00:00.000000000
4697,2012-11-10T12:00:00.000000000
1020,2002-10-17T12:00:00.000000000
17,2000-01-18T12:00:00.000000000
47,2000-02-17T12:00:00.000000000
2233,2006-02-11T12:00:00.000000000
5061,2013-11-09T12:00:00.000000000
2004,2005-06-27T12:00:00.000000000
443,2001-03-19T12:00:00.000000000
2091,2005-09-22T12:00:00.000000000
1406,2003-11-07T12:00:00.000000000
3948,2010-10-23T12:00:00.000000000
3339,2009-02-21T12:00:00.000000000
4839,2013-04-01T12:00:00.000000000
730,2001-12-31T12:00:00.000000000
4247,2011-08-18T12:00:00.000000000
1095,2002-12-31T12:00:00.000000000
3838,2010-07-05T12:00:00.000000000
4103,2011-03-27T12:00:00.000000000
1892,2005-03-07T12:00:00.000000000
848,2002-04-28T12:00:00.000000000
3158,2008-08-24T12:00:00.000000000
2899,2007-12-09T12:00:00.000000000
4498,2012-04-25T12:00:00.000000000
5001,2013-09-10T12:00:00.000000000
2881,2007-11-21T12:00:00.000000000
5069,2013-11-17T12:00:00.000000000
4864,2013-04-26T12:00:00.000000000
88,2000-03-29T12:00:00.000000000
2445,2006-09-11T12:00:00.000000000
776,2002-02-15T12:00:00.000000000
5529,2015-02-20T12:00:00.000000000
183,2000-07-02T12:00:00.000000000
4063,2011-02-15T12:00:00.000000000
3878,2010-08-14T12:00:00.000000000
1086,2002-12-22T12:00:00.000000000
1945,2005-04-29T12:00:00.000000000
2232,2006-02-10T12:00:00.000000000
2943,2008-01-22T12:00:00.000000000
734,2002-01-04T12:00:00.000000000
3585,2009-10-25T12:00:00.000000000
1044,2002-11-10T12:00:00.000000000
452,2001-03-28T12:00:00.000000000
3997,2010-12-11T12:00:00.000000000
5735,2015-09-14T12:00:00.000000000
30,2000-01-31T12:00:00.000000000
789,2002-02-28T12:00:00.000000000
2862,2007-11-02T12:00:00.000000000
1864,2005-02-07T12:00:00.000000000
3754,2010-04-12T12:00:00.000000000
2228,2006-02-06T12:00:00.000000000
4619,2012-08-24T12:00:00.000000000
4163,2011-05-26T12:00:00.000000000
2121,2005-10-22T12:00:00.000000000
861,2002-05-11T12:00:00.000000000
3620,2009-11-29T12:00:00.000000000
109,2000-04-19T12:00:00.000000000
2534,2006-12-09T12:00:00.000000000
1199,2003-04-14T12:00:00.000000000
5275,2014-06-11T12:00:00.000000000
3334,2009-02-16T12:00:00.000000000
5707,2015-08-17T12:00:00.000000000
4558,2012-06-24T12:00:00.000000000
2259,2006-03-09T12:00:00.000000000
3590,2009-10-30T12:00:00.000000000
2291,2006-04-10T12:00:00.000000000
5745,2015-09-24T12:00:00.000000000
5492,2015-01-14T12:00:00.000000000
4704,2012-11-17T12:00:00.000000000
1544,2004-03-24T12:00:00.000000000
4939,2013-07-10T12:00:00.000000000
809,2002-03-20T12:00:00.000000000
2548,2006-12-23T12:00:00.000000000
5751,2015-09-30T12:00:00.000000000
4084,2011-03-08T12:00:00.000000000
1600,2004-05-19T12:00:00.000000000
4472,2012-03-30T12:00:00.000000000
5507,2015-01-29T12:00:00.000000000
3414,2009-05-07T12:00:00.000000000
3405,2009-04-28T12:00:00.000000000
2306,2006-04-25T12:00:00.000000000
5719,2015-08-29T12:00:00.000000000
5418,2014-11-01T12:00:00.000000000
1507,2004-02-16T12:00:00.000000000
5482,2015-01-04T12:00:00.000000000
4200,2011-07-02T12:00:00.000000000
5363,2014-09-07T12:00:00.000000000
4996,2013-09-05T12:00:00.000000000
5810,2015-11-28T12:00:00.000000000
829,2002-04-09T12:00:00.000000000
3063,2008-05-21T12:00:00.000000000
438,2001-03-14T12:00:00.000000000
5585,2015-04-17T12:00:00.000000000
3705,2010-02-22T12:00:00.000000000
3109,2008-07-06T12:00:00.000000000
925,2002-07-14T12:00:00.000000000
2858,2007-10-29T12:00:00.000000000
5560,2015-03-23T12:00:00.000000000
5347,2014-08-22T12:00:00.000000000
3080,2008-06-07T12:00:00.000000000
4644,2012-09-18T12:00:00.000000000
5376,2014-09-20T12:00:00.000000000
12,2000-01-13T12:00:00.000000000
4248,2011-08-19T12:00:00.000000000
642,2001-10-04T12:00:00.000000000
1351,2003-09-13T12:00:00.000000000
1684,2004-08-11T12:00:00.000000000
4899,2013-05-31T12:00:00.000000000
5344,2014-08-19T12:00:00.000000000
5171,2014-02-27T12:00:00.000000000
5536,2015-02-27T12:00:00.000000000
2145,2005-11-15T12:00:00.000000000
429,2001-03-05T12:00:00.000000000
4733,2012-12-16T12:00:00.000000000
5638,2015-06-09T12:00:00.000000000
4172,2011-06-04T12:00:00.000000000
4671,2012-10-15T12:00:00.000000000
1253,2003-06-07T12:00:00.000000000
3123,2008-07-20T12:00:00.000000000
838,2002-04-18T12:00:00.000000000
1087,2002-12-23T12:00:00.000000000
2857,2007-10-28T12:00:00.000000000
3459,2009-06-21T12:00:00.000000000
1183,2003-03-29T12:00:00.000000000
856,2002-05-06T12:00:00.000000000
1732,2004-09-28T12:00:00.000000000
2210,2006-01-19T12:00:00.000000000
3043,2008-05-01T12:00:00.000000000
2292,2006-04-11T12:00:00.000000000
1743,2004-10-09T12:00:00.000000000
2521,2006-11-26T12:00:00.000000000
4127,2011-04-20T12:00:00.000000000
3226,2008-10-31T12:00:00.000000000
1755,2004-10-21T12:00:00.000000000
4960,2013-07-31T12:00:00.000000000
2669,2007-04-23T12:00:00.000000000
3641,2009-12-20T12:00:00.000000000
3652,2009-12-31T12:00:00.000000000
1966,2005-05-20T12:00:00.000000000
5085,2013-12-03T12:00:00.000000000
2820,2007-09-21T12:00:00.000000000
210,2000-07-29T12:00:00.000000000
5018,2013-09-27T12:00:00.000000000
4478,2012-04-05T12:00:00.000000000
1564,2004-04-13T12:00:00.000000000
73,2000-03-14T12:00:00.000000000
3366,2009-03-20T12:00:00.000000000
2456,2006-09-22T12:00:00.000000000
4395,2012-01-13T12:00:00.000000000
2909,2007-12-19T12:00:00.000000000
1837,2005-01-11T12:00:00.000000000
3125,2008-07-22T12:00:00.000000000
5449,2014-12-02T12:00:00.000000000
2981,2008-02-29T12:00:00.000000000
3256,2008-11-30T12:00:00.000000000
5712,2015-08-22T12:00:00.000000000
3372,2009-03-26T12:00:00.000000000
5724,2015-09-03T12:00:00.000000000
5170,2014-02-26T12:00:00.000000000
5313,2014-07-19T12:00:00.000000000
5182,2014-03-10T12:00:00.000000000
1643,2004-07-01T12:00:00.000000000
2789,2007-08-21T12:00:00.000000000
3667,2010-01-15T12:00:00.000000000
3880,2010-08-16T12:00:00.000000000
4235,2011-08-06T12:00:00.000000000
2531,2006-12-06T12:00:00.000000000
4222,2011-07-24T12:00:00.000000000
2303,2006-04-22T12:00:00.000000000
5403,2014-10-17T12:00:00.000000000
350,2000-12-16T12:00:00.000000000
2607,2007-02-20T12:00:00.000000000
457,2001-04-02T12:00:00.000000000
3949,2010-10-24T12:00:00.000000000
479,2001-04-24T12:00:00.000000000
5812,2015-11-30T12:00:00.000000000
798,2002-03-09T12:00:00.000000000
4105,2011-03-29T12:00:00.000000000
5691,2015-08-01T12:00:00.000000000
2908,2007-12-18T12:00:00.000000000
3159,2008-08-25T12:00:00.000000000
2575,2007-01-19T12:00:00.000000000
5523,2015-02-14T12:00:00.000000000
1879,2005-02-22T12:00:00.000000000
1488,2004-01-28T12:00:00.000000000
5022,2013-10-01T12:00:00.000000000
2775,2007-08-07T12:00:00.000000000
5561,2015-03-24T12:00:00.000000000
2760,2007-07-23T12:00:00.000000000
607,2001-08-30T12:00:00.000000000
5133,2014-01-20T12:00:00.000000000
4446,2012-03-04T12:00:00.000000000
3220,2008-10-25T12:00:00.000000000
4325,2011-11-04T12:00:00.000000000
4727,2012-12-10T12:00:00.000000000
5737,2015-09-16T12:00:00.000000000
3145,2008-08-11T12:00:00.000000000
203,2000-07-22T12:00:00.000000000
339,2000-12-05T12:00:00.000000000
837,2002-04-17T12:00:00.000000000
4688,2012-11-01T12:00:00.000000000
387,2001-01-22T12:00:00.000000000
4427,2012-02-14T12:00:00.000000000
2436,2006-09-02T12:00:00.000000000
5041,2013-10-20T12:00:00.000000000
1632,2004-06-20T12:00:00.000000000
5702,2015-08-12T12:00:00.000000000
2829,2007-09-30T12:00:00.000000000
4531,2012-05-28T12:00:00.000000000
2114,2005-10-15T12:00:00.000000000
2957,2008-02-05T12:00:00.000000000
5606,2015-05-08T12:00:00.000000000
677,2001-11-08T12:00:00.000000000
1941,2005-04-25T12:00:00.000000000
1345,2003-09-07T12:00:00.000000000
4002,2010-12-16T12:00:00.000000000
3957,2010-11-01T12:00:00.000000000
4091,2011-03-15T12:00:00.000000000
4483,2012-04-10T12:00:00.000000000
1261,2003-06-15T12:00:00.000000000
3034,2008-04-22T12:00:00.000000000
3017,2008-04-05T12:00:00.000000000
2197,2006-01-06T12:00:00.000000000
4281,2011-09-21T12:00:00.000000000
733,2002-01-03T12:00:00.000000000
4903,2013-06-04T12:00:00.000000000
4959,2013-07-30T12:00:00.000000000
1650,2004-07-08T12:00:00.000000000
4403,2012-01-21T12:00:00.000000000
527,2001-06-11T12:00:00.000000000
5637,2015-06-08T12:00:00.000000000
5352,2014-08-27T12:00:00.000000000
4196,2011-06-28T12:00:00.000000000
5629,2015-05-31T12:00:00.000000000
1543,2004-03-23T12:00:00.000000000
803,2002-03-14T12:00:00.000000000
857,2002-05-07T12:00:00.000000000
3805,2010-06-02T12:00:00.000000000
2603,2007-02-16T12:00:00.000000000
219,2000-08-07T12:00:00.000000000
2850,2007-10-21T12:00:00.000000000
582,2001-08-05T12:00:00.000000000
43,2000-02-13T12:00:00.000000000
5792,2015-11-10T12:00:00.000000000
3686,2010-02-03T12:00:00.000000000
5114,2014-01-01T12:00:00.000000000
1224,2003-05-09T12:00:00.000000000
718,2001-12-19T12:00:00.000000000
4239,2011-08-10T12:00:00.000000000
3259,2008-12-03T12:00:00.000000000
670,2001-11-01T12:00:00.000000000
1831,2005-01-05T12:00:00.000000000
2018,2005-07-11T12:00:00.000000000
2732,2007-06-25T12:00:00.000000000
1258,2003-06-12T12:00:00.000000000
95,2000-04-05T12:00:00.000000000
2086,2005-09-17T12:00:00.000000000
2119,2005-10-20T12:00:00.000000000
842,2002-04-22T12:00:00.000000000
3830,2010-06-27T12:00:00.000000000
3454,2009-06-16T12:00:00.000000000
4847,2013-04-09T12:00:00.000000000
3914,2010-09-19T12:00:00.000000000
4056,2011-02-08T12:00:00.000000000
4449,2012-03-07T12:00:00.000000000
322,2000-11-18T12:00:00.000000000
4761,2013-01-13T12:00:00.000000000
3835,2010-07-02T12:00:00.000000000
2499,2006-11-04T12:00:00.000000000
332,2000-11-28T12:00:00.000000000
3340,2009-02-22T12:00:00.000000000
3504,2009-08-05T12:00:00.000000000
3941,2010-10-16T12:00:00.000000000
4842,2013-04-04T12:00:00.000000000
4652,2012-09-26T12:00:00.000000000
184,2000-07-03T12:00:00.000000000
3254,2008-11-28T12:00:00.000000000
5647,2015-06-18T12:00:00.000000000
1703,2004-08-30T12:00:00.000000000
533,2001-06-17T12:00:00.000000000
4668,2012-10-12T12:00:00.000000000
5679,2015-07-20T12:00:00.000000000
3688,2010-02-05T12:00:00.000000000
5083,2013-12-01T12:00:00.000000000
1255,2003-06-09T12:00:00.000000000
2366,2006-06-24T12:00:00.000000000
4979,2013-08-19T12:00:00.000000000
2346,2006-06-04T12:00:00.000000000
3204,2008-10-09T12:00:00.000000000
428,2001-03-04T12:00:00.000000000
3945,2010-10-20T12:00:00.000000000
1788,2004-11-23T12:00:00.000000000
4660,2012-10-04T12:00:00.000000000
5346,2014-08-21T12:00:00.000000000
5732,2015-09-11T12:00:00.000000000
2337,2006-05-26T12:00:00.000000000
3194,2008-09-29T12:00:00.000000000
1881,2005-02-24T12:00:00.000000000
3477,2009-07-09T12:00:00.000000000
4162,2011-05-25T12:00:00.000000000
4666,2012-10-10T12:00:00.000000000
5749,2015-09-28T12:00:00.000000000
4151,2011-05-14T12:00:00.000000000
4624,2012-08-29T12:00:00.000000000
3008,2008-03-27T12:00:00.000000000
4848,2013-04-10T12:00:00.000000000
1126,2003-01-31T12:00:00.000000000
4639,2012-09-13T12:00:00.000000000
1918,2005-04-02T12:00:00.000000000
3958,2010-11-02T12:00:00.000000000
2570,2007-01-14T12:00:00.000000000
70,2000-03-11T12:00:00.000000000
5076,2013-11-24T12:00:00.000000000
1305,2003-07-29T12:00:00.000000000
3410,2009-05-03T12:00:00.000000000
2819,2007-09-20T12:00:00.000000000
5801,2015-11-19T12:00:00.000000000
2298,2006-04-17T12:00:00.000000000
1934,2005-04-18T12:00:00.000000000
1835,2005-01-09T12:00:00.000000000
4182,2011-06-14T12:00:00.000000000
4623,2012-08-28T12:00:00.000000000
4902,2013-06-03T12:00:00.000000000
3458,2009-06-20T12:00:00.000000000
1001,2002-09-28T12:00:00.000000000
4521,2012-05-18T12:00:00.000000000
1737,2004-10-03T12:00:00.000000000
957,2002-08-15T12:00:00.000000000
4040,2011-01-23T12:00:00.000000000
2656,2007-04-10T12:00:00.000000000
5547,2015-03-10T12:00:00.000000000
411,2001-02-15T12:00:00.000000000
5609,2015-05-11T12:00:00.000000000
3653,2010-01-01T12:00:00.000000000
1420,2003-11-21T12:00:00.000000000
1912,2005-03-27T12:00:00.000000000
1034,2002-10-31T12:00:00.000000000
3557,2009-09-27T12:00:00.000000000
2252,2006-03-02T12:00:00.000000000
5328,2014-08-03T12:00:00.000000000
3148,2008-08-14T12:00:00.000000000
633,2001-09-25T12:00:00.000000000
1501,2004-02-10T12:00:00.000000000
498,2001-05-13T12:00:00.000000000
1894,2005-03-09T12:00:00.000000000
415,2001-02-19T12:00:00.000000000
4333,2011-11-12T12:00:00.000000000
3100,2008-06-27T12:00:00.000000000
1730,2004-09-26T12:00:00.000000000
757,2002-01-27T12:00:00.000000000
2771,2007-08-03T12:00:00.000000000
1041,2002-11-07T12:00:00.000000000
3883,2010-08-19T12:00:00.000000000
5203,2014-03-31T12:00:00.000000000
2329,2006-05-18T12:00:00.000000000
596,2001-08-19T12:00:00.000000000
2535,2006-12-10T12:00:00.000000000
1068,2002-12-04T12:00:00.000000000
2225,2006-02-03T12:00:00.000000000
2874,2007-11-14T12:00:00.000000000
3049,2008-05-07T12:00:00.000000000
652,2001-10-14T12:00:00.000000000
4684,2012-10-28T12:00:00.000000000
5111,2013-12-29T12:00:00.000000000
4399,2012-01-17T12:00:00.000000000
5316,2014-07-22T12:00:00.000000000
5149,2014-02-05T12:00:00.000000000
5224,2014-04-21T12:00:00.000000000
3679,2010-01-27T12:00:00.000000000
1694,2004-08-21T12:00:00.000000000
5660,2015-07-01T12:00:00.000000000
3429,2009-05-22T12:00:00.000000000
3245,2008-11-19T12:00:00.000000000
1029,2002-10-26T12:00:00.000000000
2072,2005-09-03T12:00:00.000000000
828,2002-04-08T12:00:00.000000000
5813,2015-12-01T12:00:00.000000000
96,2000-04-06T12:00:00.000000000
4609,2012-08-14T12:00:00.000000000
4477,2012-04-04T12:00:00.000000000
1200,2003-04-15T12:00:00.000000000
566,2001-07-20T12:00:00.000000000
543,2001-06-27T12:00:00.000000000
1334,2003-08-27T12:00:00.000000000
2925,2008-01-04T12:00:00.000000000
51,2000-02-21T12:00:00.000000000
4917,2013-06-18T12:00:00.000000000
5615,2015-05-17T12:00:00.000000000
4194,2011-06-26T12:00:00.000000000
3200,2008-10-05T12:00:00.000000000
1467,2004-01-07T12:00:00.000000000
1867,2005-02-10T12:00:00.000000000
195,2000-07-14T12:00:00.000000000
1504,2004-02-13T12:00:00.000000000
1905,2005-03-20T12:00:00.000000000
3571,2009-10-11T12:00:00.000000000
802,2002-03-13T12:00:00.000000000
4906,2013-06-07T12:00:00.000000000
1566,2004-04-15T12:00:00.000000000
3971,2010-11-15T12:00:00.000000000
3426,2009-05-19T12:00:00.000000000
3912,2010-09-17T12:00:00.000000000
4386,2012-01-04T12:00:00.000000000
4229,2011-07-31T12:00:00.000000000
644,2001-10-06T12:00:00.000000000
4374,2011-12-23T12:00:00.000000000
1926,2005-04-10T12:00:00.000000000
5777,2015-10-26T12:00:00.000000000
120,2000-04-30T12:00:00.000000000
2759,2007-07-22T12:00:00.000000000
2321,2006-05-10T12:00:00.000000000
3942,2010-10-17T12:00:00.000000000
4694,2012-11-07T12:00:00.000000000
2897,2007-12-07T12:00:00.000000000
1230,2003-05-15T12:00:00.000000000
2609,2007-02-22T12:00:00.000000000
3282,2008-12-26T12:00:00.000000000
3024,2008-04-12T12:00:00.000000000
4726,2012-12-09T12:00:00.000000000
134,2000-05-14T12:00:00.000000000
3297,2009-01-10T12:00:00.000000000
2439,2006-09-05T12:00:00.000000000
3770,2010-04-28T12:00:00.000000000
2299,2006-04-18T12:00:00.000000000
3480,2009-07-12T12:00:00.000000000
2099,2005-09-30T12:00:00.000000000
511,2001-05-26T12:00:00.000000000
3563,2009-10-03T12:00:00.000000000
5081,2013-11-29T12:00:00.000000000
4445,2012-03-03T12:00:00.000000000
122,2000-05-02T12:00:00.000000000
3407,2009-04-30T12:00:00.000000000
3856,2010-07-23T12:00:00.000000000
3290,2009-01-03T12:00:00.000000000
3013,2008-04-01T12:00:00.000000000
1210,2003-04-25T12:00:00.000000000
567,2001-07-21T12:00:00.000000000
5010,2013-09-19T12:00:00.000000000
548,2001-07-02T12:00:00.000000000
864,2002-05-14T12:00:00.000000000
4419,2012-02-06T12:00:00.000000000
1392,2003-10-24T12:00:00.000000000
4763,2013-01-15T12:00:00.000000000
2685,2007-05-09T12:00:00.000000000
5776,2015-10-25T12:00:00.000000000
1617,2004-06-05T12:00:00.000000000
720,2001-12-21T12:00:00.000000000
3628,2009-12-07T12:00:00.000000000
5071,2013-11-19T12:00:00.000000000
690,2001-11-21T12:00:00.000000000
3662,2010-01-10T12:00:00.000000000
2095,2005-09-26T12:00:00.000000000
4377,2011-12-26T12:00:00.000000000
2995,2008-03-14T12:00:00.000000000
4383,2012-01-01T12:00:00.000000000
318,2000-11-14T12:00:00.000000000
1652,2004-07-10T12:00:00.000000000
274,2000-10-01T12:00:00.000000000
5023,2013-10-02T12:00:00.000000000
1361,2003-09-23T12:00:00.000000000
1526,2004-03-06T12:00:00.000000000
2851,2007-10-22T12:00:00.000000000
2781,2007-08-13T12:00:00.000000000
3320,2009-02-02T12:00:00.000000000
5095,2013-12-13T12:00:00.000000000
2845,2007-10-16T12:00:00.000000000
5150,2014-02-06T12:00:00.000000000
4594,2012-07-30T12:00:00.000000000
5631,2015-06-02T12:00:00.000000000
295,2000-10-22T12:00:00.000000000
1662,2004-07-20T12:00:00.000000000
2067,2005-08-29T12:00:00.000000000
298,2000-10-25T12:00:00.000000000
68,2000-03-09T12:00:00.000000000
1907,2005-03-22T12:00:00.000000000
2287,2006-04-06T12:00:00.000000000
1876,2005-02-19T12:00:00.000000000
150,2000-05-30T12:00:00.000000000
756,2002-01-26T12:00:00.000000000
3313,2009-01-26T12:00:00.000000000
5380,2014-09-24T12:00:00.000000000
4442,2012-02-29T12:00:00.000000000
169,2000-06-18T12:00:00.000000000
4509,2012-05-06T12:00:00.000000000
376,2001-01-11T12:00:00.000000000
859,2002-05-09T12:00:00.000000000
3007,2008-03-26T12:00:00.000000000
3809,2010-06-06T12:00:00.000000000
1874,2005-02-17T12:00:00.000000000
4444,2012-03-02T12:00:00.000000000
1294,2003-07-18T12:00:00.000000000
1665,2004-07-23T12:00:00.000000000
1432,2003-12-03T12:00:00.000000000
4050,2011-02-02T12:00:00.000000000
5186,2014-03-14T12:00:00.000000000
1813,2004-12-18T12:00:00.000000000
4703,2012-11-16T12:00:00.000000000
4601,2012-08-06T12:00:00.000000000
4823,2013-03-16T12:00:00.000000000
1189,2003-04-04T12:00:00.000000000
175,2000-06-24T12:00:00.000000000
4046,2011-01-29T12:00:00.000000000
927,2002-07-16T12:00:00.000000000
5080,2013-11-28T12:00:00.000000000
45,2000-02-15T12:00:00.000000000
1260,2003-06-14T12:00:00.000000000
1096,2003-01-01T12:00:00.000000000
3877,2010-08-13T12:00:00.000000000
2865,2007-11-05T12:00:00.000000000
3418,2009-05-11T12:00:00.000000000
4963,2013-08-03T12:00:00.000000000
1030,2002-10-27T12:00:00.000000000
300,2000-10-27T12:00:00.000000000
2387,2006-07-15T12:00:00.000000000
1472,2004-01-12T12:00:00.000000000
283,2000-10-10T12:00:00.000000000
3858,2010-07-25T12:00:00.000000000
3855,2010-07-22T12:00:00.000000000
4633,2012-09-07T12:00:00.000000000
3166,2008-09-01T12:00:00.000000000
1957,2005-05-11T12:00:00.000000000
4605,2012-08-10T12:00:00.000000000
1873,2005-02-16T12:00:00.000000000
4458,2012-03-16T12:00:00.000000000
3740,2010-03-29T12:00:00.000000000
2465,2006-10-01T12:00:00.000000000
3599,2009-11-08T12:00:00.000000000
2977,2008-02-25T12:00:00.000000000
3492,2009-07-24T12:00:00.000000000
4649,2012-09-23T12:00:00.000000000
1817,2004-12-22T12:00:00.000000000
5321,2014-07-27T12:00:00.000000000
257,2000-09-14T12:00:00.000000000
507,2001-05-22T12:00:00.000000000
4213,2011-07-15T12:00:00.000000000
99,2000-04-09T12:00:00.000000000
2795,2007-08-27T12:00:00.000000000
744,2002-01-14T12:00:00.000000000
1942,2005-04-26T12:00:00.000000000
3864,2010-07-31T12:00:00.000000000
3697,2010-02-14T12:00:00.000000000
3035,2008-04-23T12:00:00.000000000
2347,2006-06-05T12:00:00.000000000
4778,2013-01-30T12:00:00.000000000
1437,2003-12-08T12:00:00.000000000
366,2001-01-01T12:00:00.000000000
1789,2004-11-24T12:00:00.000000000
5640,2015-06-11T12:00:00.000000000
4522,2012-05-19T12:00:00.000000000
3395,2009-04-18T12:00:00.000000000
1988,2005-06-11T12:00:00.000000000
19,2000-01-20T12:00:00.000000000
229,2000-08-17T12:00:00.000000000
5184,2014-03-12T12:00:00.000000000
4878,2013-05-10T12:00:00.000000000
3806,2010-06-03T12:00:00.000000000
5589,2015-04-21T12:00:00.000000000
4272,2011-09-12T12:00:00.000000000
585,2001-08-08T12:00:00.000000000
5025,2013-10-04T12:00:00.000000000
5314,2014-07-20T12:00:00.000000000
3699,2010-02-16T12:00:00.000000000
5573,2015-04-05T12:00:00.000000000
2996,2008-03-15T12:00:00.000000000
1018,2002-10-15T12:00:00.000000000
2370,2006-06-28T12:00:00.000000000
3669,2010-01-17T12:00:00.000000000
1491,2004-01-31T12:00:00.000000000
4629,2012-09-03T12:00:00.000000000
3934,2010-10-09T12:00:00.000000000
2124,2005-10-25T12:00:00.000000000
1740,2004-10-06T12:00:00.000000000
4369,2011-12-18T12:00:00.000000000
2721,2007-06-14T12:00:00.000000000
1593,2004-05-12T12:00:00.000000000
517,2001-06-01T12:00:00.000000000
5533,2015-02-24T12:00:00.000000000
2584,2007-01-28T12:00:00.000000000
4059,2011-02-11T12:00:00.000000000
3927,2010-10-02T12:00:00.000000000
4689,2012-11-02T12:00:00.000000000
2846,2007-10-17T12:00:00.000000000
2644,2007-03-29T12:00:00.000000000
759,2002-01-29T12:00:00.000000000
4545,2012-06-11T12:00:00.000000000
4471,2012-03-29T12:00:00.000000000
1426,2003-11-27T12:00:00.000000000
3839,2010-07-06T12:00:00.000000000
3494,2009-07-26T12:00:00.000000000
214,2000-08-02T12:00:00.000000000
1937,2005-04-21T12:00:00.000000000
1717,2004-09-13T12:00:00.000000000
2902,2007-12-12T12:00:00.000000000
1840,2005-01-14T12:00:00.000000000
5162,2014-02-18T12:00:00.000000000
1779,2004-11-14T12:00:00.000000000
1702,2004-08-29T12:00:00.000000000
5381,2014-09-25T12:00:00.000000000
4680,2012-10-24T12:00:00.000000000
3347,2009-03-01T12:00:00.000000000
4608,2012-08-13T12:00:00.000000000
1512,2004-02-21T12:00:00.000000000
5066,2013-11-14T12:00:00.000000000
4573,2012-07-09T12:00:00.000000000
1056,2002-11-22T12:00:00.000000000
887,2002-06-06T12:00:00.000000000
2201,2006-01-10T12:00:00.000000000
4010,2010-12-24T12:00:00.000000000
5497,2015-01-19T12:00:00.000000000
568,2001-07-22T12:00:00.000000000
4043,2011-01-26T12:00:00.000000000
3428,2009-05-21T12:00:00.000000000
5742,2015-09-21T12:00:00.000000000
139,2000-05-19T12:00:00.000000000
4414,2012-02-01T12:00:00.000000000
2164,2005-12-04T12:00:00.000000000
2317,2006-05-06T12:00:00.000000000
1149,2003-02-23T12:00:00.000000000
5036,2013-10-15T12:00:00.000000000
5793,2015-11-11T12:00:00.000000000
2154,2005-11-24T12:00:00.000000000
463,2001-04-08T12:00:00.000000000
3127,2008-07-24T12:00:00.000000000
5607,2015-05-09T12:00:00.000000000
450,2001-03-26T12:00:00.000000000
3917,2010-09-22T12:00:00.000000000
4087,2011-03-11T12:00:00.000000000
518,2001-06-02T12:00:00.000000000
4159,2011-05-22T12:00:00.000000000
5522,2015-02-13T12:00:00.000000000
1902,2005-03-17T12:00:00.000000000
3493,2009-07-25T12:00:00.000000000
3000,2008-03-19T12:00:00.000000000
1174,2003-03-20T12:00:00.000000000
2271,2006-03-21T12:00:00.000000000
451,2001-03-27T12:00:00.000000000
4908,2013-06-09T12:00:00.000000000
4914,2013-06-15T12:00:00.000000000
5141,2014-01-28T12:00:00.000000000
