index,time
486,2001-05-01T12:00:00.000000000
3986,2010-11-30T12:00:00.000000000
2458,2006-09-24T12:00:00.000000000
724,2001-12-25T12:00:00.000000000
765,2002-02-04T12:00:00.000000000
286,2000-10-13T12:00:00.000000000
4802,2013-02-23T12:00:00.000000000
969,2002-08-27T12:00:00.000000000
4058,2011-02-10T12:00:00.000000000
4932,2013-07-03T12:00:00.000000000
3129,2008-07-26T12:00:00.000000000
4728,2012-12-11T12:00:00.000000000
4675,2012-10-19T12:00:00.000000000
4546,2012-06-12T12:00:00.000000000
3365,2009-03-19T12:00:00.000000000
1618,2004-06-06T12:00:00.000000000
5293,2014-06-29T12:00:00.000000000
3501,2009-08-02T12:00:00.000000000
1550,2004-03-30T12:00:00.000000000
3768,2010-04-26T12:00:00.000000000
3408,2009-05-01T12:00:00.000000000
1468,2004-01-08T12:00:00.000000000
4930,2013-07-01T12:00:00.000000000
4955,2013-07-26T12:00:00.000000000
5705,2015-08-15T12:00:00.000000000
952,2002-08-10T12:00:00.000000000
4077,2011-03-01T12:00:00.000000000
711,2001-12-12T12:00:00.000000000
2827,2007-09-28T12:00:00.000000000
1117,2003-01-22T12:00:00.000000000
1666,2004-07-24T12:00:00.000000000
737,2002-01-07T12:00:00.000000000
1383,2003-10-15T12:00:00.000000000
1103,2003-01-08T12:00:00.000000000
2765,2007-07-28T12:00:00.000000000
4862,2013-04-24T12:00:00.000000000
5436,2014-11-19T12:00:00.000000000
2302,2006-04-21T12:00:00.000000000
5803,2015-11-21T12:00:00.000000000
5425,2014-11-08T12:00:00.000000000
5502,2015-01-24T12:00:00.000000000
2517,2006-11-22T12:00:00.000000000
3149,2008-08-15T12:00:00.000000000
4322,2011-11-01T12:00:00.000000000
3447,2009-06-09T12:00:00.000000000
71,2000-03-12T12:00:00.000000000
3114,2008-07-11T12:00:00.000000000
4897,2013-05-29T12:00:00.000000000
4926,2013-06-27T12:00:00.000000000
5515,2015-02-06T12:00:00.000000000
4051,2011-02-03T12:00:00.000000000
4153,2011-05-16T12:00:00.000000000
1539,2004-03-19T12:00:00.000000000
228,2000-08-16T12:00:00.000000000
3105,2008-07-02T12:00:00.000000000
1954,2005-05-08T12:00:00.000000000
3211,2008-10-16T12:00:00.000000000
2627,2007-03-12T12:00:00.000000000
1084,2002-12-20T12:00:00.000000000
5146,2014-02-02T12:00:00.000000000
4782,2013-02-03T12:00:00.000000000
3014,2008-04-02T12:00:00.000000000
5626,2015-05-28T12:00:00.000000000
4697,2012-11-10T12:00:00.000000000
911,2002-06-30T12:00:00.000000000
17,2000-01-18T12:00:00.000000000
47,2000-02-17T12:00:00.000000000
2233,2006-02-11T12:00:00.000000000
5061,2013-11-09T12:00:00.000000000
2004,2005-06-27T12:00:00.000000000
443,2001-03-19T12:00:00.000000000
2091,2005-09-22T12:00:00.000000000
37,2000-02-07T12:00:00.000000000
5277,2014-06-13T12:00:00.000000000
1406,2003-11-07T12:00:00.000000000
3948,2010-10-23T12:00:00.000000000
2351,2006-06-09T12:00:00.000000000
2486,2006-10-22T12:00:00.000000000
2801,2007-09-02T12:00:00.000000000
3339,2009-02-21T12:00:00.000000000
730,2001-12-31T12:00:00.000000000
4247,2011-08-18T12:00:00.000000000
3838,2010-07-05T12:00:00.000000000
4103,2011-03-27T12:00:00.000000000
1892,2005-03-07T12:00:00.000000000
848,2002-04-28T12:00:00.000000000
5650,2015-06-21T12:00:00.000000000
5716,2015-08-26T12:00:00.000000000
4498,2012-04-25T12:00:00.000000000
5001,2013-09-10T12:00:00.000000000
1410,2003-11-11T12:00:00.000000000
2404,2006-08-01T12:00:00.000000000
2592,2007-02-05T12:00:00.000000000
5461,2014-12-14T12:00:00.000000000
4582,2012-07-18T12:00:00.000000000
4864,2013-04-26T12:00:00.000000000
88,2000-03-29T12:00:00.000000000
2445,2006-09-11T12:00:00.000000000
1032,2002-10-29T12:00:00.000000000
776,2002-02-15T12:00:00.000000000
5529,2015-02-20T12:00:00.000000000
183,2000-07-02T12:00:00.000000000
3878,2010-08-14T12:00:00.000000000
1086,2002-12-22T12:00:00.000000000
1945,2005-04-29T12:00:00.000000000
2232,2006-02-10T12:00:00.000000000
3585,2009-10-25T12:00:00.000000000
485,2001-04-30T12:00:00.000000000
452,2001-03-28T12:00:00.000000000
30,2000-01-31T12:00:00.000000000
789,2002-02-28T12:00:00.000000000
2862,2007-11-02T12:00:00.000000000
100,2000-04-10T12:00:00.000000000
3754,2010-04-12T12:00:00.000000000
2228,2006-02-06T12:00:00.000000000
4619,2012-08-24T12:00:00.000000000
4163,2011-05-26T12:00:00.000000000
4758,2013-01-10T12:00:00.000000000
861,2002-05-11T12:00:00.000000000
903,2002-06-22T12:00:00.000000000
3620,2009-11-29T12:00:00.000000000
109,2000-04-19T12:00:00.000000000
2534,2006-12-09T12:00:00.000000000
1199,2003-04-14T12:00:00.000000000
4905,2013-06-06T12:00:00.000000000
5275,2014-06-11T12:00:00.000000000
4080,2011-03-04T12:00:00.000000000
4558,2012-06-24T12:00:00.000000000
2259,2006-03-09T12:00:00.000000000
3590,2009-10-30T12:00:00.000000000
5745,2015-09-24T12:00:00.000000000
1844,2005-01-18T12:00:00.000000000
5492,2015-01-14T12:00:00.000000000
4704,2012-11-17T12:00:00.000000000
4939,2013-07-10T12:00:00.000000000
809,2002-03-20T12:00:00.000000000
2548,2006-12-23T12:00:00.000000000
5751,2015-09-30T12:00:00.000000000
4084,2011-03-08T12:00:00.000000000
1600,2004-05-19T12:00:00.000000000
5507,2015-01-29T12:00:00.000000000
3414,2009-05-07T12:00:00.000000000
2177,2005-12-17T12:00:00.000000000
2306,2006-04-25T12:00:00.000000000
5719,2015-08-29T12:00:00.000000000
5418,2014-11-01T12:00:00.000000000
1507,2004-02-16T12:00:00.000000000
5482,2015-01-04T12:00:00.000000000
4200,2011-07-02T12:00:00.000000000
2704,2007-05-28T12:00:00.000000000
5363,2014-09-07T12:00:00.000000000
4996,2013-09-05T12:00:00.000000000
5810,2015-11-28T12:00:00.000000000
1770,2004-11-05T12:00:00.000000000
829,2002-04-09T12:00:00.000000000
3063,2008-05-21T12:00:00.000000000
438,2001-03-14T12:00:00.000000000
5585,2015-04-17T12:00:00.000000000
3705,2010-02-22T12:00:00.000000000
3109,2008-07-06T12:00:00.000000000
925,2002-07-14T12:00:00.000000000
2858,2007-10-29T12:00:00.000000000
4898,2013-05-30T12:00:00.000000000
4336,2011-11-15T12:00:00.000000000
5560,2015-03-23T12:00:00.000000000
5347,2014-08-22T12:00:00.000000000
4644,2012-09-18T12:00:00.000000000
944,2002-08-02T12:00:00.000000000
5376,2014-09-20T12:00:00.000000000
2167,2005-12-07T12:00:00.000000000
12,2000-01-13T12:00:00.000000000
642,2001-10-04T12:00:00.000000000
1351,2003-09-13T12:00:00.000000000
1684,2004-08-11T12:00:00.000000000
1586,2004-05-05T12:00:00.000000000
5171,2014-02-27T12:00:00.000000000
5536,2015-02-27T12:00:00.000000000
653,2001-10-15T12:00:00.000000000
4671,2012-10-15T12:00:00.000000000
1253,2003-06-07T12:00:00.000000000
838,2002-04-18T12:00:00.000000000
1087,2002-12-23T12:00:00.000000000
2857,2007-10-28T12:00:00.000000000
1183,2003-03-29T12:00:00.000000000
3979,2010-11-23T12:00:00.000000000
1732,2004-09-28T12:00:00.000000000
2210,2006-01-19T12:00:00.000000000
3043,2008-05-01T12:00:00.000000000
2292,2006-04-11T12:00:00.000000000
4907,2013-06-08T12:00:00.000000000
1743,2004-10-09T12:00:00.000000000
693,2001-11-24T12:00:00.000000000
2521,2006-11-26T12:00:00.000000000
287,2000-10-14T12:00:00.000000000
3226,2008-10-31T12:00:00.000000000
1755,2004-10-21T12:00:00.000000000
4960,2013-07-31T12:00:00.000000000
2669,2007-04-23T12:00:00.000000000
3641,2009-12-20T12:00:00.000000000
2209,2006-01-18T12:00:00.000000000
3652,2009-12-31T12:00:00.000000000
1966,2005-05-20T12:00:00.000000000
5085,2013-12-03T12:00:00.000000000
210,2000-07-29T12:00:00.000000000
5018,2013-09-27T12:00:00.000000000
1564,2004-04-13T12:00:00.000000000
3366,2009-03-20T12:00:00.000000000
5828,2015-12-16T12:00:00.000000000
2456,2006-09-22T12:00:00.000000000
4395,2012-01-13T12:00:00.000000000
2909,2007-12-19T12:00:00.000000000
3125,2008-07-22T12:00:00.000000000
5449,2014-12-02T12:00:00.000000000
2981,2008-02-29T12:00:00.000000000
3256,2008-11-30T12:00:00.000000000
3372,2009-03-26T12:00:00.000000000
4956,2013-07-27T12:00:00.000000000
5170,2014-02-26T12:00:00.000000000
5313,2014-07-19T12:00:00.000000000
5182,2014-03-10T12:00:00.000000000
1643,2004-07-01T12:00:00.000000000
3667,2010-01-15T12:00:00.000000000
3880,2010-08-16T12:00:00.000000000
4235,2011-08-06T12:00:00.000000000
4222,2011-07-24T12:00:00.000000000
2303,2006-04-22T12:00:00.000000000
5710,2015-08-20T12:00:00.000000000
5403,2014-10-17T12:00:00.000000000
252,2000-09-09T12:00:00.000000000
2607,2007-02-20T12:00:00.000000000
3541,2009-09-11T12:00:00.000000000
457,2001-04-02T12:00:00.000000000
3949,2010-10-24T12:00:00.000000000
479,2001-04-24T12:00:00.000000000
5812,2015-11-30T12:00:00.000000000
4105,2011-03-29T12:00:00.000000000
26,2000-01-27T12:00:00.000000000
2908,2007-12-18T12:00:00.000000000
2575,2007-01-19T12:00:00.000000000
5523,2015-02-14T12:00:00.000000000
3734,2010-03-23T12:00:00.000000000
1488,2004-01-28T12:00:00.000000000
4896,2013-05-28T12:00:00.000000000
5022,2013-10-01T12:00:00.000000000
5561,2015-03-24T12:00:00.000000000
2760,2007-07-23T12:00:00.000000000
4808,2013-03-01T12:00:00.000000000
5133,2014-01-20T12:00:00.000000000
4446,2012-03-04T12:00:00.000000000
3220,2008-10-25T12:00:00.000000000
1322,2003-08-15T12:00:00.000000000
4325,2011-11-04T12:00:00.000000000
3145,2008-08-11T12:00:00.000000000
203,2000-07-22T12:00:00.000000000
339,2000-12-05T12:00:00.000000000
837,2002-04-17T12:00:00.000000000
387,2001-01-22T12:00:00.000000000
4427,2012-02-14T12:00:00.000000000
2436,2006-09-02T12:00:00.000000000
5041,2013-10-20T12:00:00.000000000
2829,2007-09-30T12:00:00.000000000
2957,2008-02-05T12:00:00.000000000
5606,2015-05-08T12:00:00.000000000
4019,2011-01-02T12:00:00.000000000
1345,2003-09-07T12:00:00.000000000
61,2000-03-02T12:00:00.000000000
4002,2010-12-16T12:00:00.000000000
3957,2010-11-01T12:00:00.000000000
4091,2011-03-15T12:00:00.000000000
4483,2012-04-10T12:00:00.000000000
1261,2003-06-15T12:00:00.000000000
5292,2014-06-28T12:00:00.000000000
2945,2008-01-24T12:00:00.000000000
5572,2015-04-04T12:00:00.000000000
3017,2008-04-05T12:00:00.000000000
2197,2006-01-06T12:00:00.000000000
4281,2011-09-21T12:00:00.000000000
3670,2010-01-18T12:00:00.000000000
3786,2010-05-14T12:00:00.000000000
3317,2009-01-30T12:00:00.000000000
733,2002-01-03T12:00:00.000000000
3487,2009-07-19T12:00:00.000000000
4903,2013-06-04T12:00:00.000000000
4959,2013-07-30T12:00:00.000000000
1650,2004-07-08T12:00:00.000000000
4403,2012-01-21T12:00:00.000000000
527,2001-06-11T12:00:00.000000000
5352,2014-08-27T12:00:00.000000000
4196,2011-06-28T12:00:00.000000000
4610,2012-08-15T12:00:00.000000000
4557,2012-06-23T12:00:00.000000000
1374,2003-10-06T12:00:00.000000000
219,2000-08-07T12:00:00.000000000
2850,2007-10-21T12:00:00.000000000
1115,2003-01-20T12:00:00.000000000
2988,2008-03-07T12:00:00.000000000
43,2000-02-13T12:00:00.000000000
3386,2009-04-09T12:00:00.000000000
1425,2003-11-26T12:00:00.000000000
5792,2015-11-10T12:00:00.000000000
3686,2010-02-03T12:00:00.000000000
5114,2014-01-01T12:00:00.000000000
1224,2003-05-09T12:00:00.000000000
2646,2007-03-31T12:00:00.000000000
1071,2002-12-07T12:00:00.000000000
718,2001-12-19T12:00:00.000000000
4239,2011-08-10T12:00:00.000000000
3259,2008-12-03T12:00:00.000000000
670,2001-11-01T12:00:00.000000000
3682,2010-01-30T12:00:00.000000000
5624,2015-05-26T12:00:00.000000000
1831,2005-01-05T12:00:00.000000000
2018,2005-07-11T12:00:00.000000000
2732,2007-06-25T12:00:00.000000000
897,2002-06-16T12:00:00.000000000
1258,2003-06-12T12:00:00.000000000
842,2002-04-22T12:00:00.000000000
3830,2010-06-27T12:00:00.000000000
3454,2009-06-16T12:00:00.000000000
4847,2013-04-09T12:00:00.000000000
3914,2010-09-19T12:00:00.000000000
4056,2011-02-08T12:00:00.000000000
4030,2011-01-13T12:00:00.000000000
4449,2012-03-07T12:00:00.000000000
322,2000-11-18T12:00:00.000000000
4245,2011-08-16T12:00:00.000000000
3835,2010-07-02T12:00:00.000000000
334,2000-11-30T12:00:00.000000000
2499,2006-11-04T12:00:00.000000000
332,2000-11-28T12:00:00.000000000
833,2002-04-13T12:00:00.000000000
3340,2009-02-22T12:00:00.000000000
3504,2009-08-05T12:00:00.000000000
3941,2010-10-16T12:00:00.000000000
4842,2013-04-04T12:00:00.000000000
4652,2012-09-26T12:00:00.000000000
731,2002-01-01T12:00:00.000000000
291,2000-10-18T12:00:00.000000000
184,2000-07-03T12:00:00.000000000
3254,2008-11-28T12:00:00.000000000
5647,2015-06-18T12:00:00.000000000
1703,2004-08-30T12:00:00.000000000
4668,2012-10-12T12:00:00.000000000
5679,2015-07-20T12:00:00.000000000
3688,2010-02-05T12:00:00.000000000
5083,2013-12-01T12:00:00.000000000
657,2001-10-19T12:00:00.000000000
1255,2003-06-09T12:00:00.000000000
2366,2006-06-24T12:00:00.000000000
4979,2013-08-19T12:00:00.000000000
2346,2006-06-04T12:00:00.000000000
3204,2008-10-09T12:00:00.000000000
898,2002-06-17T12:00:00.000000000
3945,2010-10-20T12:00:00.000000000
1788,2004-11-23T12:00:00.000000000
4660,2012-10-04T12:00:00.000000000
1222,2003-05-07T12:00:00.000000000
3985,2010-11-29T12:00:00.000000000
2337,2006-05-26T12:00:00.000000000
1448,2003-12-19T12:00:00.000000000
3194,2008-09-29T12:00:00.000000000
3477,2009-07-09T12:00:00.000000000
2441,2006-09-07T12:00:00.000000000
4162,2011-05-25T12:00:00.000000000
2277,2006-03-27T12:00:00.000000000
4666,2012-10-10T12:00:00.000000000
5749,2015-09-28T12:00:00.000000000
4828,2013-03-21T12:00:00.000000000
4151,2011-05-14T12:00:00.000000000
2187,2005-12-27T12:00:00.000000000
1505,2004-02-14T12:00:00.000000000
4624,2012-08-29T12:00:00.000000000
4815,2013-03-08T12:00:00.000000000
3008,2008-03-27T12:00:00.000000000
4169,2011-06-01T12:00:00.000000000
4639,2012-09-13T12:00:00.000000000
1918,2005-04-02T12:00:00.000000000
1623,2004-06-11T12:00:00.000000000
3958,2010-11-02T12:00:00.000000000
2570,2007-01-14T12:00:00.000000000
1292,2003-07-16T12:00:00.000000000
70,2000-03-11T12:00:00.000000000
5076,2013-11-24T12:00:00.000000000
1305,2003-07-29T12:00:00.000000000
3410,2009-05-03T12:00:00.000000000
2819,2007-09-20T12:00:00.000000000
5801,2015-11-19T12:00:00.000000000
831,2002-04-11T12:00:00.000000000
1835,2005-01-09T12:00:00.000000000
4623,2012-08-28T12:00:00.000000000
238,2000-08-26T12:00:00.000000000
92,2000-04-02T12:00:00.000000000
2083,2005-09-14T12:00:00.000000000
4902,2013-06-03T12:00:00.000000000
3458,2009-06-20T12:00:00.000000000
3269,2008-12-13T12:00:00.000000000
1820,2004-12-25T12:00:00.000000000
5401,2014-10-15T12:00:00.000000000
1001,2002-09-28T12:00:00.000000000
2513,2006-11-18T12:00:00.000000000
4577,2012-07-13T12:00:00.000000000
957,2002-08-15T12:00:00.000000000
3593,2009-11-02T12:00:00.000000000
4040,2011-01-23T12:00:00.000000000
2656,2007-04-10T12:00:00.000000000
5547,2015-03-10T12:00:00.000000000
411,2001-02-15T12:00:00.000000000
1744,2004-10-10T12:00:00.000000000
5609,2015-05-11T12:00:00.000000000
1420,2003-11-21T12:00:00.000000000
2885,2007-11-25T12:00:00.000000000
1912,2005-03-27T12:00:00.000000000
3557,2009-09-27T12:00:00.000000000
2252,2006-03-02T12:00:00.000000000
931,2002-07-20T12:00:00.000000000
5328,2014-08-03T12:00:00.000000000
3148,2008-08-14T12:00:00.000000000
633,2001-09-25T12:00:00.000000000
1894,2005-03-09T12:00:00.000000000
415,2001-02-19T12:00:00.000000000
4333,2011-11-12T12:00:00.000000000
5260,2014-05-27T12:00:00.000000000
1730,2004-09-26T12:00:00.000000000
2771,2007-08-03T12:00:00.000000000
1041,2002-11-07T12:00:00.000000000
3012,2008-03-31T12:00:00.000000000
5336,2014-08-11T12:00:00.000000000
2535,2006-12-10T12:00:00.000000000
1068,2002-12-04T12:00:00.000000000
2225,2006-02-03T12:00:00.000000000
3049,2008-05-07T12:00:00.000000000
4503,2012-04-30T12:00:00.000000000
4684,2012-10-28T12:00:00.000000000
4399,2012-01-17T12:00:00.000000000
1862,2005-02-05T12:00:00.000000000
3935,2010-10-10T12:00:00.000000000
1630,2004-06-18T12:00:00.000000000
5602,2015-05-04T12:00:00.000000000
75,2000-03-16T12:00:00.000000000
5149,2014-02-05T12:00:00.000000000
5224,2014-04-21T12:00:00.000000000
3679,2010-01-27T12:00:00.000000000
5660,2015-07-01T12:00:00.000000000
3429,2009-05-22T12:00:00.000000000
3245,2008-11-19T12:00:00.000000000
3209,2008-10-14T12:00:00.000000000
1010,2002-10-07T12:00:00.000000000
1029,2002-10-26T12:00:00.000000000
2072,2005-09-03T12:00:00.000000000
828,2002-04-08T12:00:00.000000000
5813,2015-12-01T12:00:00.000000000
3165,2008-08-31T12:00:00.000000000
96,2000-04-06T12:00:00.000000000
4609,2012-08-14T12:00:00.000000000
4477,2012-04-04T12:00:00.000000000
4280,2011-09-20T12:00:00.000000000
3844,2010-07-11T12:00:00.000000000
1200,2003-04-15T12:00:00.000000000
621,2001-09-13T12:00:00.000000000
1412,2003-11-13T12:00:00.000000000
543,2001-06-27T12:00:00.000000000
2925,2008-01-04T12:00:00.000000000
51,2000-02-21T12:00:00.000000000
5351,2014-08-26T12:00:00.000000000
5615,2015-05-17T12:00:00.000000000
745,2002-01-15T12:00:00.000000000
3200,2008-10-05T12:00:00.000000000
1467,2004-01-07T12:00:00.000000000
195,2000-07-14T12:00:00.000000000
1504,2004-02-13T12:00:00.000000000
3571,2009-10-11T12:00:00.000000000
802,2002-03-13T12:00:00.000000000
4906,2013-06-07T12:00:00.000000000
620,2001-09-12T12:00:00.000000000
1566,2004-04-15T12:00:00.000000000
3912,2010-09-17T12:00:00.000000000
4229,2011-07-31T12:00:00.000000000
644,2001-10-06T12:00:00.000000000
1803,2004-12-08T12:00:00.000000000
4374,2011-12-23T12:00:00.000000000
3650,2009-12-29T12:00:00.000000000
5777,2015-10-26T12:00:00.000000000
120,2000-04-30T12:00:00.000000000
2759,2007-07-22T12:00:00.000000000
3942,2010-10-17T12:00:00.000000000
2609,2007-02-22T12:00:00.000000000
3282,2008-12-26T12:00:00.000000000
3024,2008-04-12T12:00:00.000000000
4726,2012-12-09T12:00:00.000000000
134,2000-05-14T12:00:00.000000000
3297,2009-01-10T12:00:00.000000000
3770,2010-04-28T12:00:00.000000000
2299,2006-04-18T12:00:00.000000000
3480,2009-07-12T12:00:00.000000000
2099,2005-09-30T12:00:00.000000000
511,2001-05-26T12:00:00.000000000
62,2000-03-03T12:00:00.000000000
5081,2013-11-29T12:00:00.000000000
2705,2007-05-29T12:00:00.000000000
4445,2012-03-03T12:00:00.000000000
3780,2010-05-08T12:00:00.000000000
3483,2009-07-15T12:00:00.000000000
1211,2003-04-26T12:00:00.000000000
3407,2009-04-30T12:00:00.000000000
3856,2010-07-23T12:00:00.000000000
3290,2009-01-03T12:00:00.000000000
3013,2008-04-01T12:00:00.000000000
1210,2003-04-25T12:00:00.000000000
5010,2013-09-19T12:00:00.000000000
864,2002-05-14T12:00:00.000000000
4419,2012-02-06T12:00:00.000000000
1392,2003-10-24T12:00:00.000000000
2685,2007-05-09T12:00:00.000000000
5776,2015-10-25T12:00:00.000000000
720,2001-12-21T12:00:00.000000000
5071,2013-11-19T12:00:00.000000000
690,2001-11-21T12:00:00.000000000
602,2001-08-25T12:00:00.000000000
1765,2004-10-31T12:00:00.000000000
2095,2005-09-26T12:00:00.000000000
4377,2011-12-26T12:00:00.000000000
318,2000-11-14T12:00:00.000000000
1652,2004-07-10T12:00:00.000000000
1620,2004-06-08T12:00:00.000000000
274,2000-10-01T12:00:00.000000000
5023,2013-10-02T12:00:00.000000000
1361,2003-09-23T12:00:00.000000000
2240,2006-02-18T12:00:00.000000000
2851,2007-10-22T12:00:00.000000000
2781,2007-08-13T12:00:00.000000000
3320,2009-02-02T12:00:00.000000000
5095,2013-12-13T12:00:00.000000000
2845,2007-10-16T12:00:00.000000000
945,2002-08-03T12:00:00.000000000
4594,2012-07-30T12:00:00.000000000
5631,2015-06-02T12:00:00.000000000
295,2000-10-22T12:00:00.000000000
1662,2004-07-20T12:00:00.000000000
2067,2005-08-29T12:00:00.000000000
298,2000-10-25T12:00:00.000000000
68,2000-03-09T12:00:00.000000000
4274,2011-09-14T12:00:00.000000000
736,2002-01-06T12:00:00.000000000
3437,2009-05-30T12:00:00.000000000
3771,2010-04-29T12:00:00.000000000
2287,2006-04-06T12:00:00.000000000
1876,2005-02-19T12:00:00.000000000
150,2000-05-30T12:00:00.000000000
5493,2015-01-15T12:00:00.000000000
3313,2009-01-26T12:00:00.000000000
5380,2014-09-24T12:00:00.000000000
4442,2012-02-29T12:00:00.000000000
2948,2008-01-27T12:00:00.000000000
3809,2010-06-06T12:00:00.000000000
1874,2005-02-17T12:00:00.000000000
378,2001-01-13T12:00:00.000000000
4444,2012-03-02T12:00:00.000000000
1665,2004-07-23T12:00:00.000000000
1432,2003-12-03T12:00:00.000000000
2937,2008-01-16T12:00:00.000000000
4050,2011-02-02T12:00:00.000000000
5186,2014-03-14T12:00:00.000000000
1813,2004-12-18T12:00:00.000000000
4703,2012-11-16T12:00:00.000000000
5302,2014-07-08T12:00:00.000000000
841,2002-04-21T12:00:00.000000000
4823,2013-03-16T12:00:00.000000000
1189,2003-04-04T12:00:00.000000000
175,2000-06-24T12:00:00.000000000
4046,2011-01-29T12:00:00.000000000
927,2002-07-16T12:00:00.000000000
3877,2010-08-13T12:00:00.000000000
2865,2007-11-05T12:00:00.000000000
4963,2013-08-03T12:00:00.000000000
3411,2009-05-04T12:00:00.000000000
2750,2007-07-13T12:00:00.000000000
300,2000-10-27T12:00:00.000000000
1472,2004-01-12T12:00:00.000000000
283,2000-10-10T12:00:00.000000000
4633,2012-09-07T12:00:00.000000000
1957,2005-05-11T12:00:00.000000000
4605,2012-08-10T12:00:00.000000000
1873,2005-02-16T12:00:00.000000000
4458,2012-03-16T12:00:00.000000000
2339,2006-05-28T12:00:00.000000000
4028,2011-01-11T12:00:00.000000000
3740,2010-03-29T12:00:00.000000000
5349,2014-08-24T12:00:00.000000000
2465,2006-10-01T12:00:00.000000000
3599,2009-11-08T12:00:00.000000000
3492,2009-07-24T12:00:00.000000000
4649,2012-09-23T12:00:00.000000000
1817,2004-12-22T12:00:00.000000000
5321,2014-07-27T12:00:00.000000000
257,2000-09-14T12:00:00.000000000
507,2001-05-22T12:00:00.000000000
99,2000-04-09T12:00:00.000000000
744,2002-01-14T12:00:00.000000000
1942,2005-04-26T12:00:00.000000000
5407,2014-10-21T12:00:00.000000000
1375,2003-10-07T12:00:00.000000000
3864,2010-07-31T12:00:00.000000000
3035,2008-04-23T12:00:00.000000000
1157,2003-03-03T12:00:00.000000000
4251,2011-08-22T12:00:00.000000000
4778,2013-01-30T12:00:00.000000000
1437,2003-12-08T12:00:00.000000000
1789,2004-11-24T12:00:00.000000000
5286,2014-06-22T12:00:00.000000000
5640,2015-06-11T12:00:00.000000000
4522,2012-05-19T12:00:00.000000000
3395,2009-04-18T12:00:00.000000000
949,2002-08-07T12:00:00.000000000
1988,2005-06-11T12:00:00.000000000
19,2000-01-20T12:00:00.000000000
229,2000-08-17T12:00:00.000000000
668,2001-10-30T12:00:00.000000000
218,2000-08-06T12:00:00.000000000
4878,2013-05-10T12:00:00.000000000
3806,2010-06-03T12:00:00.000000000
5589,2015-04-21T12:00:00.000000000
2378,2006-07-06T12:00:00.000000000
4272,2011-09-12T12:00:00.000000000
585,2001-08-08T12:00:00.000000000
5025,2013-10-04T12:00:00.000000000
5314,2014-07-20T12:00:00.000000000
3699,2010-02-16T12:00:00.000000000
5573,2015-04-05T12:00:00.000000000
2996,2008-03-15T12:00:00.000000000
777,2002-02-16T12:00:00.000000000
2191,2005-12-31T12:00:00.000000000
1606,2004-05-25T12:00:00.000000000
2370,2006-06-28T12:00:00.000000000
1491,2004-01-31T12:00:00.000000000
4629,2012-09-03T12:00:00.000000000
2124,2005-10-25T12:00:00.000000000
1740,2004-10-06T12:00:00.000000000
4369,2011-12-18T12:00:00.000000000
2721,2007-06-14T12:00:00.000000000
321,2000-11-17T12:00:00.000000000
2584,2007-01-28T12:00:00.000000000
4059,2011-02-11T12:00:00.000000000
5195,2014-03-23T12:00:00.000000000
217,2000-08-05T12:00:00.000000000
3927,2010-10-02T12:00:00.000000000
1747,2004-10-13T12:00:00.000000000
360,2000-12-26T12:00:00.000000000
4257,2011-08-28T12:00:00.000000000
4689,2012-11-02T12:00:00.000000000
2846,2007-10-17T12:00:00.000000000
1052,2002-11-18T12:00:00.000000000
759,2002-01-29T12:00:00.000000000
4545,2012-06-11T12:00:00.000000000
4471,2012-03-29T12:00:00.000000000
1426,2003-11-27T12:00:00.000000000
3839,2010-07-06T12:00:00.000000000
214,2000-08-02T12:00:00.000000000
1614,2004-06-02T12:00:00.000000000
1937,2005-04-21T12:00:00.000000000
1717,2004-09-13T12:00:00.000000000
2902,2007-12-12T12:00:00.000000000
1840,2005-01-14T12:00:00.000000000
1779,2004-11-14T12:00:00.000000000
1702,2004-08-29T12:00:00.000000000
5381,2014-09-25T12:00:00.000000000
4680,2012-10-24T12:00:00.000000000
196,2000-07-15T12:00:00.000000000
1056,2002-11-22T12:00:00.000000000
3655,2010-01-03T12:00:00.000000000
887,2002-06-06T12:00:00.000000000
4010,2010-12-24T12:00:00.000000000
4043,2011-01-26T12:00:00.000000000
3428,2009-05-21T12:00:00.000000000
5598,2015-04-30T12:00:00.000000000
4414,2012-02-01T12:00:00.000000000
2164,2005-12-04T12:00:00.000000000
2317,2006-05-06T12:00:00.000000000
1149,2003-02-23T12:00:00.000000000
5036,2013-10-15T12:00:00.000000000
5793,2015-11-11T12:00:00.000000000
2154,2005-11-24T12:00:00.000000000
463,2001-04-08T12:00:00.000000000
3127,2008-07-24T12:00:00.000000000
2926,2008-01-05T12:00:00.000000000
4857,2013-04-19T12:00:00.000000000
594,2001-08-17T12:00:00.000000000
2916,2007-12-26T12:00:00.000000000
450,2001-03-26T12:00:00.000000000
3917,2010-09-22T12:00:00.000000000
4087,2011-03-11T12:00:00.000000000
518,2001-06-02T12:00:00.000000000
5253,2014-05-20T12:00:00.000000000
5522,2015-02-13T12:00:00.000000000
1902,2005-03-17T12:00:00.000000000
3493,2009-07-25T12:00:00.000000000
1174,2003-03-20T12:00:00.000000000
2271,2006-03-21T12:00:00.000000000
4908,2013-06-09T12:00:00.000000000
4914,2013-06-15T12:00:00.000000000
5141,2014-01-28T12:00:00.000000000
5100,2013-12-18T12:00:00.000000000
1578,2004-04-27T12:00:00.000000000
3915,2010-09-20T12:00:00.000000000
1615,2004-06-03T12:00:00.000000000
4231,2011-08-02T12:00:00.000000000
1263,2003-06-17T12:00:00.000000000
